-1.000000 1.000000
-0.979798 0.807019
-0.959596 0.631548
-0.939394 0.472747
-0.919192 0.329795
-0.898990 0.201887
-0.878788 0.088236
-0.858586 -0.011928
-0.838384 -0.099356
-0.818182 -0.174783
-0.797980 -0.238927
-0.777778 -0.292486
-0.757576 -0.336143
-0.737374 -0.370562
-0.717172 -0.396391
-0.696970 -0.414259
-0.676768 -0.424779
-0.656566 -0.428544
-0.636364 -0.426132
-0.616162 -0.418103
-0.595960 -0.404999
-0.575758 -0.387344
-0.555556 -0.365645
-0.535354 -0.340394
-0.515152 -0.312060
-0.494949 -0.281100
-0.474747 -0.247951
-0.454545 -0.213032
-0.434343 -0.176745
-0.414141 -0.139476
-0.393939 -0.101591
-0.373737 -0.063441
-0.353535 -0.025357
-0.333333 0.012346
-0.313131 0.049369
-0.292929 0.085434
-0.272727 0.120279
-0.252525 0.153657
-0.232323 0.185342
-0.212121 0.215125
-0.191919 0.242812
-0.171717 0.268228
-0.151515 0.291218
-0.131313 0.311639
-0.111111 0.329371
-0.090909 0.344307
-0.070707 0.356361
-0.050505 0.365463
-0.030303 0.371560
-0.010101 0.374617
0.010101 0.374617
0.030303 0.371560
0.050505 0.365463
0.070707 0.356361
0.090909 0.344307
0.111111 0.329371
0.131313 0.311639
0.151515 0.291218
0.171717 0.268228
0.191919 0.242812
0.212121 0.215125
0.232323 0.185342
0.252525 0.153657
0.272727 0.120279
0.292929 0.085434
0.313131 0.049369
0.333333 0.012346
0.353535 -0.025357
0.373737 -0.063441
0.393939 -0.101591
0.414141 -0.139476
0.434343 -0.176745
0.454545 -0.213032
0.474747 -0.247951
0.494949 -0.281100
0.515152 -0.312060
0.535354 -0.340394
0.555556 -0.365645
0.575758 -0.387344
0.595960 -0.404999
0.616162 -0.418103
0.636364 -0.426132
0.656566 -0.428544
0.676768 -0.424779
0.696970 -0.414259
0.717172 -0.396391
0.737374 -0.370562
0.757576 -0.336143
0.777778 -0.292486
0.797980 -0.238927
0.818182 -0.174783
0.838384 -0.099356
0.858586 -0.011928
0.878788 0.088236
0.898990 0.201887
0.919192 0.329795
0.939394 0.472747
0.959596 0.631548
0.979798 0.807019
1.000000 1.000000
