-2.903770077967004482e-01 9.597129512104488405e-03 1.645127180204287498e+00 3.308795528494972715e-01
-1.034599870260303645e+00 1.125816342846261246e-02 1.735579435529396086e+00 -1.927821142371010543e+00
-1.525879858762815067e+00 1.224216779858866046e-02 1.820132995822022259e+00 4.679782096898056354e-01
-2.023861110002784791e+00 1.149795499227312598e-02 1.694010040141229467e+00 1.727927733126331633e+00
-2.748858066215460916e+00 9.733601892317396767e-03 1.662135196825776706e+00 -1.164872091792961140e+00
-3.570093032116058218e+00 9.772037264163577208e-03 1.800943861822998926e+00 -1.270490666536057356e+00
-4.188614774532989138e+00 1.133609806812784643e-02 1.775640711512862069e+00 1.705190645723076548e+00
-4.730773021307983939e+00 1.224246873582175883e-02 1.647553670911626966e+00 5.507488584155439959e-01
-5.302279630563082158e+00 1.114361624065738493e-02 1.725011850139177128e+00 -1.918558535048985325e+00
-5.961750383747893345e+00 9.626894701454738468e-03 1.822073653815338368e+00 2.394375816494914710e-01
-6.744458024471218671e+00 9.849202185359194617e-03 1.703757648260607382e+00 1.816285594293628014e+00
-7.447630907252163368e+00 1.163117997088594993e-02 1.656247667607134710e+00 -9.770553074154975093e-01
-7.966965004837335940e+00 1.220114572255515117e-02 1.793509079232353143e+00 -1.434562056394686591e+00
-8.459294894959377586e+00 1.105848728577523907e-02 1.784681438163295830e+00 1.586127485729165620e+00
-9.196624518125078751e+00 9.532878067669441069e-03 1.651166124592865714e+00 7.630309810821425121e-01
-1.005897113986430824e+01 1.017404428420895339e-02 1.714558422295337836e+00 -1.882696018747433309e+00
-1.064400360458617101e+01 1.177938915614920763e-02 1.822750601821654159e+00 7.235726850955123690e-03
-1.112220296381893370e+01 1.217212016327503740e-02 1.713913904864059257e+00 1.879567875827990564e+00
-1.172514242753658031e+01 1.072826801956766087e-02 1.651434009515883039e+00 -7.760709021540100894e-01
-1.249837583189036216e+01 9.442880891203772956e-03 1.785226497686808411e+00 -1.577814037615489662e+00
-1.322536817075723015e+01 1.026161264633002404e-02 1.793012592079565870e+00 1.444101641720486162e+00
-1.383888926168174649e+01 1.190333699132053481e-02 1.655919103355391497e+00 9.648657173122345831e-01
-1.438604860325079215e+01 1.200975524215427970e-02 1.704385674838355458e+00 -1.820906724145517463e+00
-1.494118677785612448e+01 1.052093333686159038e-02 1.822149677270002766e+00 -2.248344954641625648e-01
