-1.000000 -1.000000
-0.979798 -0.881828
-0.959596 -0.769655
-0.939394 -0.663355
-0.919192 -0.562807
-0.898990 -0.467886
-0.878788 -0.378468
-0.858586 -0.294430
-0.838384 -0.215648
-0.818182 -0.141998
-0.797980 -0.073358
-0.777778 -0.009602
-0.757576 0.049392
-0.737374 0.103748
-0.717172 0.153591
-0.696970 0.199043
-0.676768 0.240228
-0.656566 0.277270
-0.636364 0.310293
-0.616162 0.339420
-0.595960 0.364775
-0.575758 0.386482
-0.555556 0.404664
-0.535354 0.419445
-0.515152 0.430949
-0.494949 0.439299
-0.474747 0.444619
-0.454545 0.447032
-0.434343 0.446663
-0.414141 0.443635
-0.393939 0.438072
-0.373737 0.430097
-0.353535 0.419835
-0.333333 0.407407
-0.313131 0.392940
-0.292929 0.376555
-0.272727 0.358377
-0.252525 0.338530
-0.232323 0.317136
-0.212121 0.294321
-0.191919 0.270206
-0.171717 0.244917
-0.151515 0.218577
-0.131313 0.191309
-0.111111 0.163237
-0.090909 0.134485
-0.070707 0.105177
-0.050505 0.075436
-0.030303 0.045385
-0.010101 0.015149
0.010101 -0.015149
0.030303 -0.045385
0.050505 -0.075436
0.070707 -0.105177
0.090909 -0.134485
0.111111 -0.163237
0.131313 -0.191309
0.151515 -0.218577
0.171717 -0.244917
0.191919 -0.270206
0.212121 -0.294321
0.232323 -0.317136
0.252525 -0.338530
0.272727 -0.358377
0.292929 -0.376555
0.313131 -0.392940
0.333333 -0.407407
0.353535 -0.419835
0.373737 -0.430097
0.393939 -0.438072
0.414141 -0.443635
0.434343 -0.446663
0.454545 -0.447032
0.474747 -0.444619
0.494949 -0.439299
0.515152 -0.430949
0.535354 -0.419445
0.555556 -0.404664
0.575758 -0.386482
0.595960 -0.364775
0.616162 -0.339420
0.636364 -0.310293
0.656566 -0.277270
0.676768 -0.240228
0.696970 -0.199043
0.717172 -0.153591
0.737374 -0.103748
0.757576 -0.049392
0.777778 0.009602
0.797980 0.073358
0.818182 0.141998
0.838384 0.215648
0.858586 0.294430
0.878788 0.378468
0.898990 0.467886
0.919192 0.562807
0.939394 0.663355
0.959596 0.769655
0.979798 0.881828
1.000000 1.000000
