100.0 0.00154960136361
108.163265306 0.00106276641872
116.326530612 0.00074982840977
124.489795918 0.000542064505367
132.653061224 0.000401436351789
140.816326531 0.000302761551485
148.979591837 0.000232422822453
157.142857143 0.00018070817644
165.306122449 0.00014240518259
173.469387755 0.000113741285493
181.632653061 9.18345015817e-05
189.795918367 7.46855273e-05
197.959183673 6.14835351506e-05
206.12244898 5.1022935347e-05
214.285714286 4.25655317669e-05
222.448979592 3.5767821216e-05
230.612244898 3.02337679218e-05
238.775510204 2.58130594308e-05
246.93877551 2.20964431895e-05
255.102040816 1.89926878281e-05
263.265306122 1.64188551337e-05
271.428571429 1.4272551861e-05
279.591836735 1.24324329709e-05
287.755102041 1.09228691357e-05
295.918367347 9.60022629813e-06
304.081632653 8.45899738472e-06
312.244897959 7.48759309072e-06
320.408163265 6.64949631283e-06
328.571428571 5.93050324296e-06
336.734693878 5.30679039617e-06
344.897959184 4.75106315939e-06
353.06122449 4.2651702534e-06
361.224489796 3.83714006245e-06
369.387755102 3.46173572505e-06
377.551020408 3.13415505183e-06
385.714285714 2.84722217277e-06
393.87755102 2.58775510513e-06
402.040816327 2.35369983701e-06
410.204081633 2.14688254498e-06
418.367346939 1.96406470866e-06
426.530612245 1.79654407154e-06
434.693877551 1.64735521005e-06
442.857142857 1.51148366266e-06
451.020408163 1.39269647216e-06
459.183673469 1.28228228114e-06
467.346938776 1.18416297614e-06
475.510204082 1.09408800735e-06
483.673469388 1.01419277943e-06
491.836734694 9.39650426179e-07
500.0 8.70705975173e-07
